OID_,OBJECTID_1,GEOID10,NAMELSAD10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,OBJECTID,CBSA10_1,METRO_NAME,HRS2010,RHRS10,Shape_Leng,EQINTERV10,fips,pmin,fips_1,lifeExp,OID_1,FIPS_12,POPTOT,WHITENH,BLACKNH,AIANNH,ASIANNH,NHPINH,OTHERNH,TWOMORENH,LATINX,PWHITENH,PBLACKNH,PAIANNH,PASIANNH,PNHPINH,POTHERNH,PTWOMORENH,PLATINX,MHI,POVSTAT,POVBELOW,PPOV,eqint,Grade,Shape_Length,Shape_Area
15,665,06037650901,Census Tract 6509.01,3545226.000000000000000,0.000000000000000,+33.8382367,-118.3181299,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.563179000000000,3.600000000000000,0.087795227379000,4,6037650901.000000000000000,59.070000000000000,,79.700000000000003,,,5436,2225,181,16,1568,0,0,279,1167,40.9300003,3.3299999,0.2900000,28.8400002,0.0000000,0.0000000,5.1300001,21.4699993,77621,5435,310,5.6999998,4,D,0.087795227379033,0.000345315131720
16,666,06037302505,Census Tract 3025.05,536495.000000000000000,0.000000000000000,+34.1273036,-118.2530810,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.046747147309300,3,6037302505.000000000000000,53.570000000000000,,77.400000000000006,,,4536,2106,174,0,496,0,0,46,1714,46.4300003,3.8399999,0.0000000,10.9300003,0.0000000,0.0000000,1.0100000,37.7900009,36572,4536,1221,26.9200001,3,C,0.046747147309345,0.000052430670906
17,668,06037570404,Census Tract 5704.04,814491.000000000000000,48410.000000000000000,+33.8774960,-118.1959346,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.048317995739100,3,6037570404.000000000000000,97.829999999999998,,78.000000000000000,,,3554,77,678,0,153,137,0,69,2440,2.1700001,19.0799999,0.0000000,4.3099999,3.8499999,0.0000000,1.9400001,68.6600037,52083,3544,681,19.2199993,3,C,0.048317995739104,0.000084086881399
18,669,06037267404,Census Tract 2674.04,284447.000000000000000,0.000000000000000,+34.0456314,-118.4605333,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.934726000000000,3.900000000000000,0.022140372959600,4,6037267404.000000000000000,37.490000000000002,,87.500000000000000,,,3340,2088,160,0,522,0,0,184,386,62.5099983,4.7900000,0.0000000,15.6300001,0.0000000,0.0000000,5.5100002,11.5600004,80549,3340,719,21.5300007,4,D,0.022140372959587,0.000027772093254
19,670,06037265602,Census Tract 2656.02,335903.000000000000000,0.000000000000000,+34.0602409,-118.4341570,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.382031000000000,1.400000000000000,0.028597888523300,1,6037265602.000000000000000,30.649999999999999,,86.900000000000006,,,2874,1993,67,0,396,0,0,181,237,69.3499985,2.3299999,0.0000000,13.7799997,0.0000000,0.0000000,6.3000002,8.2500000,122426,2874,257,8.9399996,1,A,0.028597888523337,0.000032801736405
20,671,06037293306,Census Tract 2933.06,626711.000000000000000,1884.000000000000000,+33.7817852,-118.3043557,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.035661542844200,4,6037293306.000000000000000,64.459999999999994,,80.099999999999994,,,2451,871,166,0,244,0,0,76,1094,35.5400009,6.7700000,0.0000000,9.9600000,0.0000000,0.0000000,3.0999999,44.6300011,85856,2451,90,3.6700001,4,D,0.035661542844221,0.000061187337226
21,673,06037269906,Census Tract 2699.06,207994.000000000000000,0.000000000000000,+34.0249593,-118.4031746,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.022616376003800,3,6037269906.000000000000000,56.799999999999997,,81.400000000000006,,,3102,1340,247,13,609,51,11,102,729,43.2000008,7.9600000,0.4200000,19.6299992,1.6400000,0.3500000,3.2900000,23.5000000,78721,3102,275,8.8699999,3,C,0.022616376003791,0.000020302893542
22,674,06037402804,Census Tract 4028.04,1311063.000000000000000,0.000000000000000,+34.0483608,-117.7322415,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.050416623208200,3,6037402804.000000000000000,97.299999999999997,,76.200000000000003,,,4143,112,78,0,487,7,23,11,3425,2.7000000,1.8800000,0.0000000,11.7500000,0.1700000,0.5600000,0.2700000,82.6699982,48056,4127,750,18.1700001,3,C,0.050416623208190,0.000128010818056
23,675,06037402803,Census Tract 4028.03,630284.000000000000000,0.000000000000000,+34.0478488,-117.7453051,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.032004538273500,3,6037402803.000000000000000,98.579999999999998,,78.400000000000006,,,3162,45,50,0,292,0,4,0,2771,1.4200000,1.5800000,0.0000000,9.2299995,0.0000000,0.1300000,0.0000000,87.6299973,48810,3162,632,19.9899998,3,C,0.032004538273459,0.000061539851563
24,676,06037702102,Census Tract 7021.02,932895.000000000000000,203768.000000000000000,+34.0009853,-118.4807228,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.048908340430900,4,6037702102.000000000000000,28.570000000000000,,81.799999999999997,,,6020,4300,226,20,389,0,33,391,661,71.4300003,3.7500000,0.3300000,6.4600000,0.0000000,0.5500000,6.5000000,10.9799995,87295,6020,595,9.8800001,4,D,0.048908340430907,0.000110920954488
25,677,06037702002,Census Tract 7020.02,1013050.000000000000000,252431.000000000000000,+34.0057740,-118.4861752,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.047727669108600,4,6037702002.000000000000000,37.520000000000003,,85.299999999999997,,,6370,3980,370,0,324,0,58,202,1436,62.4799995,5.8099999,0.0000000,5.0900002,0.0000000,0.9100000,3.1700001,22.5400009,88986,6357,657,10.3400002,4,D,0.047727669108646,0.000123499341938
26,678,06037275602,Census Tract 2756.02,2516726.000000000000000,70151.000000000000000,+33.9769997,-118.4172475,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.087262477066000,3,6037275602.000000000000000,48.280000000000001,,81.000000000000000,,,10539,5451,892,0,2246,16,0,315,1619,51.7200012,8.4600000,0.0000000,21.3099995,0.1500000,0.0000000,2.9900000,15.3599997,129643,10539,1087,10.3100004,3,C,0.087262477065959,0.000252371820459
27,679,06037275101,Census Tract 2751.01,339940.000000000000000,9886.000000000000000,+33.9992665,-118.4045296,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.030627074811400,3,6037275101.000000000000000,63.609999999999999,,84.700000000000003,,,1179,429,22,0,368,0,0,53,307,36.3899994,1.8700000,0.0000000,31.2099991,0.0000000,0.0000000,4.5000000,26.0400009,78875,1179,154,13.0600004,3,C,0.030627074811399,0.000034137429453
28,680,06037241201,Census Tract 2412.01,485902.000000000000000,0.000000000000000,+33.9402403,-118.2858348,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.218189000000000,2.200000000000000,0.031922521462100,2,6037241201.000000000000000,99.659999999999997,,78.299999999999997,,,2937,10,1236,0,13,0,0,31,1647,0.3400000,42.0800018,0.0000000,0.4400000,0.0000000,0.0000000,1.0599999,56.0800018,39063,2930,881,30.0699997,2,B,0.031922521462115,0.000047383812412
29,681,06037239801,Census Tract 2398.01,370763.000000000000000,0.000000000000000,+33.9660533,-118.2629318,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.019561000000000,3.000000000000000,0.031747109459500,3,6037239801.000000000000000,99.890000000000001,,75.299999999999997,,,3586,4,350,0,5,0,0,23,3204,0.1100000,9.7600002,0.0000000,0.1400000,0.0000000,0.0000000,0.6400000,89.3499985,42963,3550,1172,33.0099983,3,C,0.031747109459527,0.000036166307210
30,682,06037234901,Census Tract 2349.01,325412.000000000000000,0.000000000000000,+33.9817876,-118.3286609,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.065450000000000,3.100000000000000,0.023264522538700,3,6037234901.000000000000000,99.159999999999997,,73.000000000000000,,,2967,25,1369,0,0,0,0,0,1573,0.8400000,46.1399994,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,53.0200005,16856,2967,1595,53.7599983,3,C,0.023264522538689,0.000031748570687
31,683,06037214901,Census Tract 2149.01,312677.000000000000000,0.000000000000000,+34.0742811,-118.3872385,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.990456000000000,3.000000000000000,0.022672255748700,3,6037214901.000000000000000,27.590000000000000,,85.799999999999997,,,3418,2475,24,74,333,0,5,220,287,72.4100037,0.7000000,2.1700001,9.7399998,0.0000000,0.1500000,6.4400001,8.3999996,72819,3418,514,15.0400000,3,C,0.022672255748713,0.000030538525897
32,684,06037212501,Census Tract 2125.01,79596.000000000000000,0.000000000000000,+34.0560700,-118.3053637,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.011263101539300,3,6037212501.000000000000000,84.829999999999998,,78.200000000000003,,,1912,290,126,6,521,0,0,28,941,15.1700001,6.5900002,0.3100000,27.2500000,0.0000000,0.0000000,1.4600000,49.2200012,38538,1912,369,19.2999992,3,C,0.011263101539331,0.000007772405077
33,686,06037212101,Census Tract 2121.01,185780.000000000000000,0.000000000000000,+34.0635956,-118.2941415,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.017256142519600,3,6037212101.000000000000000,91.250000000000000,,78.200000000000003,,,3165,277,509,0,1386,0,0,176,817,8.7500000,16.0799999,0.0000000,43.7900009,0.0000000,0.0000000,5.5599999,25.8099995,52652,3165,609,19.2399998,3,C,0.017256142519649,0.000018142523384
34,687,06037211922,Census Tract 2119.22,92893.000000000000000,0.000000000000000,+34.0672221,-118.2953981,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.012257077147400,3,6037211922.000000000000000,93.980000000000004,,78.200000000000003,,,3522,212,161,33,1386,0,0,0,1730,6.0200000,4.5700002,0.9400000,39.3499985,0.0000000,0.0000000,0.0000000,49.1199989,47778,3522,502,14.2500000,3,C,0.012257077147397,0.000009072037175
35,688,06037211804,Census Tract 2118.04,185958.000000000000000,0.000000000000000,+34.0671619,-118.3066067,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.017264222892000,3,6037211804.000000000000000,91.409999999999997,,79.900000000000006,,,3212,276,44,68,2305,0,0,167,352,8.5900002,1.3700000,2.1199999,71.7600021,0.0000000,0.0000000,5.1999998,10.9600000,39469,3203,679,21.2000008,3,C,0.017264222891980,0.000018160805207
36,689,06037211803,Census Tract 2118.03,139528.000000000000000,0.000000000000000,+34.0671880,-118.3022323,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.014766140767900,3,6037211803.000000000000000,93.299999999999997,,78.599999999999994,,,3403,228,68,0,2407,26,0,92,582,6.6999998,2.0000000,0.0000000,70.7300034,0.7600000,0.0000000,2.7000000,17.1000004,50115,3403,615,18.0699997,3,C,0.014766140767868,0.000013626318102
37,690,06037211202,Census Tract 2112.02,179169.000000000000000,0.000000000000000,+34.0745209,-118.2941130,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.016911378034800,3,6037211202.000000000000000,91.510000000000005,,85.299999999999997,,,2450,208,78,0,484,0,0,18,1662,8.4899998,3.1800001,0.0000000,19.7600002,0.0000000,0.0000000,0.7300000,67.8399963,40378,2450,524,21.3899994,3,C,0.016911378034805,0.000017499024945
38,693,06037234501,Census Tract 2345.01,751799.000000000000000,0.000000000000000,+33.9974948,-118.3244351,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.475041000000000,2.500000000000000,0.040050507924500,2,6037234501.000000000000000,94.969999999999999,,78.299999999999997,,,2744,138,1476,0,25,0,18,64,1023,5.0300002,53.7900009,0.0000000,0.9100000,0.0000000,0.6600000,2.3299999,37.2799988,43750,2713,418,15.4099998,2,B,0.040050507924536,0.000073361583161
39,694,06037219901,Census Tract 2199.01,524891.000000000000000,0.000000000000000,+34.0297377,-118.3605226,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.030163459149000,3,6037219901.000000000000000,94.090000000000003,,75.500000000000000,,,4165,246,722,0,18,0,0,48,3131,5.9099998,17.3299999,0.0000000,0.4300000,0.0000000,0.0000000,1.1500000,75.1699982,31577,4165,1311,31.4799995,3,C,0.030163459148962,0.000051238774837
40,695,06037214902,Census Tract 2149.02,506813.000000000000000,0.000000000000000,+34.0729596,-118.3800927,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.753246000000000,2.800000000000000,0.029497779321300,3,6037214902.000000000000000,29.440000000000001,,82.000000000000000,,,2772,1956,139,0,313,0,0,171,193,70.5599976,5.0100002,0.0000000,11.2900000,0.0000000,0.0000000,6.1700001,6.9600000,80033,2772,259,9.3400002,3,C,0.029497779321315,0.000049498896914
41,696,06037212701,Census Tract 2127.01,469617.000000000000000,0.000000000000000,+34.0543037,-118.3193139,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.000000000000000,2.000000000000000,0.032371520782400,2,6037212701.000000000000000,93.299999999999997,,83.599999999999994,,,2389,160,280,0,1387,0,0,16,546,6.6999998,11.7200003,0.0000000,58.0600014,0.0000000,0.0000000,0.6700000,22.8500004,43750,2269,544,23.9799995,2,B,0.032371520782397,0.000045856277327
42,697,06037211703,Census Tract 2117.03,184109.000000000000000,0.000000000000000,+34.0671467,-118.3115820,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.017307146278000,3,6037211703.000000000000000,86.500000000000000,,78.200000000000003,,,4490,606,314,0,1599,0,12,93,1866,13.5000000,6.9899998,0.0000000,35.6100006,0.0000000,0.2700000,2.0699999,41.5600014,50498,4490,533,11.8699999,3,C,0.017307146278035,0.000017980095079
43,699,06037207502,Census Tract 2075.02,418373.000000000000000,0.000000000000000,+34.0527070,-118.2530840,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.717604000000000,3.700000000000000,0.028043359214200,4,6037207502.000000000000000,77.409999999999997,,84.299999999999997,,,2851,644,298,0,1662,0,0,103,144,22.5900002,10.4499998,0.0000000,58.2999992,0.0000000,0.0000000,3.6099999,5.0500002,19380,2851,1002,35.1500015,4,D,0.028043359214193,0.000040851943407
44,701,06037207101,Census Tract 2071.01,300182.000000000000000,0.000000000000000,+34.0612027,-118.2448177,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.023247099386600,4,6037207101.000000000000000,85.689999999999998,,85.200000000000003,,,4068,582,391,0,2246,0,0,58,791,14.3100004,9.6099997,0.0000000,55.2099991,0.0000000,0.0000000,1.4299999,19.4400005,38843,4068,1218,29.9400005,4,D,0.023247099386575,0.000029314084331
45,702,06037402304,Census Tract 4023.04,697362.000000000000000,0.000000000000000,+34.0617068,-117.7658059,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.213062000000000,3.200000000000000,0.046695787137800,3,6037402304.000000000000000,95.560000000000002,,76.200000000000003,,,4252,189,87,4,131,0,21,5,3815,4.4400001,2.0500000,0.0900000,3.0799999,0.0000000,0.4900000,0.1200000,89.7200012,39205,4243,1219,28.7299995,3,C,0.046695787137777,0.000068100209669
46,704,06037189201,Census Tract 1892.01,325702.000000000000000,0.000000000000000,+34.1035829,-118.2961605,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.024797179488200,3,6037189201.000000000000000,29.760000000000002,,81.700000000000003,,,3370,2367,159,0,328,0,10,117,389,70.2399979,4.7199998,0.0000000,9.7299995,0.0000000,0.3000000,3.4700000,11.5400000,40048,3354,704,20.9899998,3,C,0.024797179488192,0.000031821552294
47,705,06037185204,Census Tract 1852.04,963751.000000000000000,0.000000000000000,+34.1029039,-118.2232600,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.443377000000000,2.400000000000000,0.053019185149700,2,6037185204.000000000000000,67.510000000000005,,86.700000000000003,,,1979,643,19,0,556,0,12,85,664,32.4900017,0.9600000,0.0000000,28.0900002,0.0000000,0.6100000,4.3000002,33.5499992,85625,1979,187,9.4499998,2,B,0.053019185149726,0.000094159216338
48,706,06037185203,Census Tract 1852.03,548003.000000000000000,0.000000000000000,+34.1001272,-118.2316884,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.636033000000000,3.600000000000000,0.036361412618700,4,6037185203.000000000000000,91.049999999999997,,82.900000000000006,,,3609,323,29,0,285,0,9,35,2928,8.9499998,0.8000000,0.0000000,7.9000001,0.0000000,0.2500000,0.9700000,81.1299973,48796,3609,843,23.3600006,4,D,0.036361412618725,0.000053538756568
49,707,06037208501,Census Tract 2085.01,243219.000000000000000,0.000000000000000,+34.0695316,-118.2719463,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.020155106582800,4,6037208501.000000000000000,92.250000000000000,,80.299999999999997,,,2388,185,25,10,1132,16,0,34,986,7.7500000,1.0500000,0.4200000,47.4000015,0.6700000,0.0000000,1.4200000,41.2900009,56838,2370,259,10.9300003,4,D,0.020155106582768,0.000023753409672
50,708,06037207501,Census Tract 2075.01,134326.000000000000000,0.000000000000000,+34.0564422,-118.2529675,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.489836000000000,3.500000000000000,0.015066296695100,4,6037207501.000000000000000,70.909999999999997,,80.400000000000006,,,2252,655,291,0,636,0,0,159,511,29.0900002,12.9200001,0.0000000,28.2399998,0.0000000,0.0000000,7.0599999,22.6900005,64206,2252,336,14.9200001,4,D,0.015066296695080,0.000013116683270
51,709,06037190801,Census Tract 1908.01,324191.000000000000000,0.000000000000000,+34.0943767,-118.3244586,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",4.000000000000000,4.000000000000000,0.023242201679900,4,6037190801.000000000000000,62.380000000000003,,82.200000000000003,,,2693,1013,224,14,244,0,9,16,1173,37.6199989,8.3199997,0.5200000,9.0600004,0.0000000,0.3300000,0.5900000,43.5600014,25997,2693,1090,40.4799995,4,D,0.023242201679924,0.000031670412917
52,710,06037190402,Census Tract 1904.02,157146.000000000000000,0.000000000000000,+34.1035491,-118.3071514,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.015776114447900,3,6037190402.000000000000000,40.869999999999997,,81.200000000000003,,,2405,1422,147,0,357,0,5,60,414,59.1300011,6.1100001,0.0000000,14.8400002,0.0000000,0.2100000,2.4900000,17.2099991,34138,2404,573,23.8400002,3,C,0.015776114447925,0.000015353308407
53,711,06037190401,Census Tract 1904.01,166929.000000000000000,0.000000000000000,+34.1035718,-118.3027866,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.016213395985200,3,6037190401.000000000000000,42.750000000000000,,80.500000000000000,,,2863,1639,26,0,392,26,0,158,622,57.2500000,0.9100000,0.0000000,13.6899996,0.9100000,0.0000000,5.5200000,21.7299995,44235,2863,420,14.6700001,3,C,0.016213395985182,0.000016309235617
54,712,06037189904,Census Tract 1899.04,159603.000000000000000,0.000000000000000,+34.0997191,-118.3467929,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.000000000000000,2.000000000000000,0.016005200422000,2,6037189904.000000000000000,36.840000000000003,,78.599999999999994,,,2402,1517,211,0,167,1,0,122,384,63.1599998,8.7799997,0.0000000,6.9499998,0.0400000,0.0000000,5.0799999,15.9899998,48293,2396,389,16.2399998,2,B,0.016005200422022,0.000015592619499
55,713,06037402303,Census Tract 4023.03,943964.000000000000000,0.000000000000000,+34.0671263,-117.7559076,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.406538000000000,2.400000000000000,0.040906899003700,2,6037402303.000000000000000,84.819999999999993,,80.599999999999994,,,4064,617,72,17,86,0,6,36,3230,15.1800003,1.7700000,0.4200000,2.1199999,0.0000000,0.1500000,0.8900000,79.4800034,46507,3902,966,24.7600002,2,B,0.040906899003743,0.000092188216865
56,715,06037183104,Census Tract 1831.04,668801.000000000000000,5710.000000000000000,+34.1236781,-118.1723137,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.435073000000000,3.400000000000000,0.049705242681400,4,6037183104.000000000000000,76.640000000000001,,86.099999999999994,,,2226,520,45,33,397,5,0,37,1189,23.3600006,2.0200000,1.4800000,17.8299999,0.2200000,0.0000000,1.6600000,53.4099998,76034,2226,119,5.3499999,4,D,0.049705242681440,0.000065914617986
57,716,06037311801,Census Tract 3118.01,576414.000000000000000,8023.000000000000000,+34.1661607,-118.3062080,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.639797000000000,2.600000000000000,0.036118960140500,3,6037311801.000000000000000,57.250000000000000,,79.400000000000006,,,2772,1185,82,0,271,0,98,29,1107,42.7500000,2.9600000,0.0000000,9.7799997,0.0000000,3.5400000,1.0500000,39.9399986,62892,2772,314,11.3299999,3,C,0.036118960140461,0.000057141689132
58,717,06037183103,Census Tract 1831.03,638536.000000000000000,18088.000000000000000,+34.1156486,-118.1749059,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.535330000000000,3.500000000000000,0.059272671200500,4,6037183103.000000000000000,88.379999999999995,,79.400000000000006,,,4508,524,255,83,425,0,17,104,3100,11.6199999,5.6599998,1.8400000,9.4300003,0.0000000,0.3800000,2.3099999,68.7699966,59076,4508,675,14.9700003,4,D,0.059272671200540,0.000064162050754
59,718,06037127805,Census Tract 1278.05,614498.000000000000000,0.000000000000000,+34.1921963,-118.4576889,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.000045000000000,2.000000000000000,0.042190011206400,2,6037127805.000000000000000,81.189999999999998,,72.200000000000003,,,3785,712,232,0,317,14,0,12,2498,18.8099995,6.1300001,0.0000000,8.3800001,0.3700000,0.0000000,0.3200000,66.0000000,43135,3496,445,12.7299995,2,B,0.042190011206413,0.000060098953689
60,719,06037125401,Census Tract 1254.01,397783.000000000000000,0.000000000000000,+34.1626066,-118.3743046,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.999480000000000,3.000000000000000,0.030570916603400,3,6037125401.000000000000000,42.020000000000003,,75.099999999999994,,,4729,2742,677,0,561,14,0,14,721,57.9799995,14.3199997,0.0000000,11.8599997,0.3000000,0.0000000,0.3000000,15.2500000,59824,4729,986,20.8500004,3,C,0.030570916603365,0.000038890589130
61,720,06037701402,Census Tract 7014.02,829444.000000000000000,244198.000000000000000,+34.0190747,-118.5033190,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.544553000000000,3.500000000000000,0.045937279288200,4,6037701402.000000000000000,26.460000000000001,,82.799999999999997,,,5877,4322,191,0,387,0,50,222,705,73.5400009,3.2500000,0.0000000,6.5799999,0.0000000,0.8500000,3.7800000,12.0000000,100840,5821,831,14.2799997,4,D,0.045937279288212,0.000104794728934
62,721,06037310602,Census Tract 3106.02,890966.000000000000000,0.000000000000000,+34.1920712,-118.3179763,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.986849000000000,3.000000000000000,0.041930233368600,3,6037310602.000000000000000,43.380000000000003,,82.099999999999994,,,2787,1578,29,7,485,0,41,90,557,56.6199989,1.0400000,0.2500000,17.3999996,0.0000000,1.4700000,3.2300000,19.9899998,84167,2787,149,5.3499999,3,C,0.041930233368627,0.000087138279557
63,722,06037310601,Census Tract 3106.01,1027707.000000000000000,0.000000000000000,+34.1936348,-118.3272409,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.058193242212800,3,6037310601.000000000000000,56.630000000000003,,80.000000000000000,,,6721,2915,243,0,1253,0,391,58,1861,43.3699989,3.6199999,0.0000000,18.6399994,0.0000000,5.8200002,0.8600000,27.6900005,61458,6721,1118,16.6299992,3,C,0.058193242212810,0.000100513260042
64,723,06037310501,Census Tract 3105.01,1965650.000000000000000,0.000000000000000,+34.1946547,-118.3394509,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.077150527682300,3,6037310501.000000000000000,72.890000000000001,,80.099999999999994,,,4076,1105,211,37,903,0,14,61,1745,27.1100006,5.1799998,0.9100000,22.1499996,0.0000000,0.3400000,1.5000000,42.8100014,65231,4066,350,8.6099997,3,C,0.077150527682259,0.000192250434561
65,724,06037310202,Census Tract 3102.02,915005.000000000000000,0.000000000000000,+34.1865849,-118.2959084,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.785679000000000,1.800000000000000,0.041404779215000,2,6037310202.000000000000000,31.219999999999999,,81.500000000000000,,,5144,3538,176,37,458,0,0,244,691,68.7799988,3.4200001,0.7200000,8.8999996,0.0000000,0.0000000,4.7399998,13.4300003,80295,5127,543,10.5900002,2,B,0.041404779214977,0.000089483556871
66,725,06037310201,Census Tract 3102.01,1100126.000000000000000,0.000000000000000,+34.1922052,-118.3045921,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",1.771129000000000,1.800000000000000,0.042495382160800,2,6037310201.000000000000000,22.350000000000001,,84.000000000000000,,,5614,4359,42,0,402,0,82,221,508,77.6500015,0.7500000,0.0000000,7.1599998,0.0000000,1.4600000,3.9400001,9.0500002,78214,5595,321,5.7399998,2,B,0.042495382160775,0.000107594153366
67,726,06037302504,Census Tract 3025.04,377187.000000000000000,0.000000000000000,+34.1351285,-118.2491936,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.035923134009200,3,6037302504.000000000000000,50.520000000000003,,82.900000000000006,,,4297,2126,31,0,592,0,0,108,1440,49.4799995,0.7200000,0.0000000,13.7799997,0.0000000,0.0000000,2.5100000,33.5099983,39107,4297,731,17.0100002,3,C,0.035923134009206,0.000036865001537
68,727,06037302503,Census Tract 3025.03,326626.000000000000000,0.000000000000000,+34.1376048,-118.2473422,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.031788347409200,3,6037302503.000000000000000,34.119999999999997,,85.299999999999997,,,4176,2751,0,0,630,0,9,35,751,65.8799973,0.0000000,0.0000000,15.0900002,0.0000000,0.2200000,0.8400000,17.9799995,36550,4158,995,23.9300003,3,C,0.031788347409188,0.000031924566024
69,728,06037302401,Census Tract 3024.01,1371141.000000000000000,0.000000000000000,+34.1316179,-118.2597456,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",3.000000000000000,3.000000000000000,0.052818668033200,3,6037302401.000000000000000,46.539999999999999,,81.599999999999994,,,6734,3600,209,0,1026,0,0,0,1899,53.4599991,3.0999999,0.0000000,15.2399998,0.0000000,0.0000000,0.0000000,28.2000008,40239,6550,2375,36.2599983,3,C,0.052818668033151,0.000134005942674
70,729,06037701304,Census Tract 7013.04,2078459.000000000000000,243797.000000000000000,+34.0293136,-118.5076229,0.000000000000000,31100.000000000000000,"Los Angeles-Long Beach, CA",2.530321000000000,2.500000000000000,0.070370614150000,3,6037701304.000000000000000,23.350000000000001,,85.099999999999994,,,6223,4770,86,0,552,0,30,321,464,76.6500015,1.3800000,0.0000000,8.8699999,0.0000000,0.4800000,5.1599998,7.4600000,122024,6223,353,5.6700001,3,C,0.070370614150046,0.000226692693107
